Symbol,Name,Index,Description,Category,Provider,Expense_Ratio,Dividend,Div_Yield,Market_Cap,Shares,Avg_Vol,Beta,Asset,Size,Style,Region,Sector,Leveraged,Inverse,Top_Holdings,Chart
UNL,United States 12 Month Natural Gas Fund,Natural gas,"The investment objective of UNG is for the changes in percentage terms of the units' net asset value to reflect the changes in percentage terms of the price of natural gas, as measured by the futures contract on natural gas traded on the New York Mercantile Exchange that is the near month contract to expire, except when the near month contract is within two weeks of expiration, in which case it will invest in the next month to expire, less UNG's expenses.",Oil & Gas,US Commodity Funds,0.7500%,$0,0%,$37.47,1,"24,895",0,Commodity,,,,,,,
UOY,MacroShares $100 Oil Up,n/a,This ETF is not linked to a specific benchmark.,Oil & Gas,MacroMarkets,0.9500%,n/a,n/a,n/a,n/a,n/a,n/a,Commodity,,,,,,,
UPRO,ProShares UltraPro S&P 500,S&P 500 Index (300%),"ProShares UltraPro S&P500 seeks daily investment results, before fees and expenses, that correspond to triple (300%) the daily performance of the S&P 500.",Leveraged Equities,ProShares,0.9500%,$0.18,0%,$130.44,1,"1,842,140",0,Equity,Large-Cap,Blend,U.S.,,3x,,
UPV,Ultra MSCI Europe,MSCI Europe Index (200%),"The index is made up of common stocks of companies located in 16 European countries. The countries with the largest capitalization weightings in the index are the United Kingdom, France, Switzerland, and Germany; others represented are Austria, Belgium, Denmark, Finland, Greece, Ireland, Italy, the Netherlands, Norway, Portugal, Spain, and Sweden.",Leveraged Equities,ProShares,0.9500%,$0,0%,$3.75,0,"7,424",0,Equity,Large-Cap,Blend,Europe,,2x,,
UPW,ProShares Ultra Utilities,Dow Jones U.S. Utilities Index (200%),"ProShares Ultra Utilities seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Utilities Index.",Leveraged Equities,ProShares,0.9500%,$0.22,2.5300%,$21.88,1,"12,051",1,Equity,,,U.S.,Utilities,2x,,
URE,ProShares Ultra Real Estate,Dow Jones U.S. Real Estate Index (200%),"ProShares Ultra Real Estate seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Real Estate Index",Leveraged Real Estate,ProShares,0.9500%,$0.15,0.2900%,$552.35,15,"2,413,180",3,Real Estate,,,,,2x,,
URR,Market Vectors-Double Long Euro ETN,Double Long Euro Index,"As the Index is two-times leveraged, for every 1% strengthening of the euro relative to the U.S. dollar, the level of the Index will generally increase by 2%, while for every 1% weakening of the euro relative to the U.S. dollar, the Index will generally decrease by 2%.",Leveraged Currency,Van Eck,0.6500%,$0,0%,$3.45,0,"3,374",0,Currency,,,,,2x,,
URTY,UltraPro Russell2000,Russell 2000 Index (300%),"The Russell 2000 Index measures the performance of the small-cap segment of the U.S. equity universe and is comprised of the smallest 2000 companies in the Russell 3000 Index, representing approximately 10% of the total market capitalization of that Index. It includes approximately 2000 of the smallest securities based on a combination of their market cap and current index membership.",Leveraged Equities,ProShares,0.9500%,$0,0%,$13.02,0,"153,658",0,Equity,Small-Cap,Blend,U.S.,,3x,,
USD,ProShares Ultra Semiconductors,Dow Jones U.S. Semiconductors Index (200%),"ProShares Ultra Semiconductors seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Semiconductors Index.",Leveraged Equities,ProShares,0.9500%,$0.02,0.5600%,$70.68,2,"316,516",2,Equity,,,U.S.,Technology,2x,,
USL,United States 12 Month Oil,"Light, sweet crude oil delivered to Cushing, Oklahoma","The investment objective of USL is to have the changes in percentage terms of the units' net asset value reflect the changes in percentage terms of the price of light, sweet crude oil, as measured by the changes in the average of the prices of 12 futures contracts on crude oil traded on the New York Mercantile Exchange, consisting of the near month contract to expire and the contracts for the following eleven months, for a total of 12 consecutive months' contracts, except when the near month contract is within two weeks of expiration, in which case it will be measured by the futures contracts that are the next month contract to expire and the contracts for the following eleven consecutive months, less USL's expenses.",Oil & Gas,US Commodity Funds,0.8600%,$0,0%,$152.68,4,"58,813",1,Commodity,,,,,,,
USO,United States Oil Fund,"Light, sweet crude oil","The investment objective of USO is for changes in percentage terms of the units' net asset value to reflect the changes in percentage terms of the spot price of light, sweet crude oil, as measured by the changes in price of the futures contract on light, sweet crude oil traded on the New York Mercantile Exchange that is the near month contract to expire, less USO's expenses.",Oil & Gas,US Commodity Funds,0.800%,$0,0%,"$1,820.02",53,"12,660,400",1,Commodity,,,,,,,
UST,ProShares Ultra 7-10 Year Treasury,Barclays Capital U.S. 7-10 Year Treasury Index (200%),The index measures the performance of U.S. Treasury securities that have a remaining maturity of at least seven years and less than 10 years.,Leveraged Bonds,ProShares,0.9500%,$0,0%,$12.06,0,"6,800",0,Bond,,,U.S.,,2x,,
USV,E-TRACS UBS Bloomberg CMCI Silver ETN,UBS Bloomberg CMCI Silver Total Return,The CMCI Silver TR measures the collateralized returns from a basket of silver futures contracts. The commodity futures contracts are diversified across five constant maturities from three months up to three years.,Precious Metals,UBS,0.400%,$0,0%,$4.3,0,"1,081",0,Commodity,,,,,,,
USY,WisdomTree U.S. Current Income,n/a,This ETF is not linked to a specific benchmark.,Money Market,Wisdom Tree,0.2500%,$0,0.3600%,$15.49,1,"7,628",0,Bond,,,,,,,
UTH,HOLDRS Merrill Lynch Utilities,n/a,This ETF is not linked to a specific benchmark.,Utilities Equities,Merrill Lynch HOLDRs,n/a,$0.08,4.2500%,$299.14,3,"10,452",1,Equity,,,U.S.,Utilities,,,
UUP,PowerShares DB USD Index Bullish,Deutsche Bank Long US Dollar Index (USDX) Futures Index,"The Index is a rules-based index composed solely of long USDX futures contracts. The USDX futures contract is designed to replicate the performance of being long the US Dollar against the following currencies: Euro, Japanese Yen, British Pound, Canadian Dollar, Swedish Krona and Swiss Franc.",Currency,Invesco PowerShares,0.500%,$0.17,0%,"$1,090.15",45,"4,291,210",0,Currency,,,,,,,
UVG,ProShares Ultra Russell1000 Value,Russell 1000 Value Index (200%),"ProShares Ultra Russell 1000 Value seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Russell 1000 Value Index.",Leveraged Equities,ProShares,0.9500%,$0.02,1.0400%,$13.18,1,"12,112",2,Equity,Large-Cap,Value,U.S.,,2x,,
UVT,ProShares Ultra Russell2000 Value,Russell 2000 Value Index (200%),"ProShares Ultra Russell 2000 Value seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Russell 2000 Value Index.",Leveraged Equities,ProShares,0.9500%,$0.02,0.7800%,$17.95,1,"43,587",2,Equity,Small-Cap,Value,U.S.,,2x,,
UVU,ProShares Ultra Russell MidCap Value,Russell MidCap Value Index (200%),"ProShares Ultra Russell MidCap Value seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Russell MidCap Value Index.",Leveraged Equities,ProShares,0.9500%,$0.02,0.9200%,$11.53,0,"27,327",2,Equity,Mid-Cap,Value,U.S.,,2x,,
UWC,ProShares Ultra Russell3000,Russell 3000 Index (200%),"ProShares Ultra Russell3000 seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Russell 3000 Index.",Leveraged Equities,ProShares,0.9500%,$0.08,0%,$5.23,0,"1,658",0,Equity,,Blend,U.S.,,2x,,
UWM,ProShares Ultra Russell2000,Russell 2000 Index (200%),"The Russell 2000 Index measures the performance of the small-cap segment of the U.S. equity universe and is comprised of the smallest 2000 companies in the Russell 3000 Index, representing approximately 10% of the total market capitalization of that Index. It includes approximately 2000 of the smallest securities based on a combination of their market cap and current index membership.",Leveraged Equities,ProShares,0.9500%,$0,0.3700%,$237.22,8,"3,459,570",2,Equity,Small-Cap,Blend,U.S.,,2x,,
UXI,ProShares Ultra Industrials,Dow Jones U.S. Industrials Index (200%),The index measures the performance of the industrial sector of the U.S. equity market.,Leveraged Equities,ProShares,0.9500%,$0.03,0.5100%,$32.36,1,"56,713",2,Equity,,,U.S.,Industrial,2x,,
UXJ,Ultra MSCI Pacific ex-Japan,MSCI Pacific ex-Japan Index (200%),"The index measures the performance of the Australian, Hong Kong, New Zealand, and Singapore equity markets.",Leveraged Equities,ProShares,0.9500%,$0,0%,$2.44,0,"2,001",0,Equity,Large-Cap,Blend,Asia,,2x,,
UYG,ProShares Ultra Financials,Dow Jones U.S. Financials Index (200%),"ProShares Ultra Financials seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Financials Index.",Leveraged Equities,ProShares,0.9500%,$0.01,0.0800%,"$1,374.61",25,"3,525,810",3,Equity,,,U.S.,Financial,2x,,
UYM,ProShares Ultra Basic Materials,Dow Jones U.S. Basic Materials Index (200%),"ProShares Ultra Basic Materials seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Basic Materials Index.",Leveraged Equities,ProShares,0.9500%,$0.02,0.600%,$303.76,11,"3,524,940",3,Equity,,,U.S.,Materials,2x,,
VAW,Vanguard Materials ETF - DNQ,MSCI US Investable Market Materials Index,"The index consists of stocks of large, medium, and small U.S. companies in the materials sector. This sector is made up of companies in a wide range of commodity-related manufacturing industries. Included within this sector are companies that manufacture chemicals, construction materials, glass, paper, forest products, and related packaging products, as well as metals, minerals, and mining companies, including producers of steel.",Materials,Vanguard,0.2500%,$0.92,2.500%,$437.9,7,"133,253",1,Equity,,,U.S.,Materials,,,
VB,Vanguard Small-Cap ETF - DNQ,MSCI US Small Cap 1750 Index,The MSCI US Small Cap 1750 Index represents the universe of small-capitalization companies in the U.S. equity market.,Small Cap Blend Equities,Vanguard,0.1500%,$0.01,1.5200%,"$3,505.86",60,"653,229",1,Equity,Small-Cap,Blend,U.S.,,,,
VBK,Vanguard Small-Cap Growth ETF - DNQ,MSCI US Small Cap Growth Index,The MSCI US Small Cap Growth Index represents the growth companies of the MSCI US Small Cap 1750 Index. (The MSCI US Small Cap 1750 Index represents the universe of small-capitalization companies in the U.S. equity market.),Small Cap Growth Equities,Vanguard,0.1500%,$0.23,0.6800%,"$1,291.34",21,"196,960",1,Equity,Small-Cap,Growth,U.S.,,,,
VBR,Vanguard Small-Cap Value ETF - DNQ,MSCI US Small Cap Value Index,The MSCI US Small Cap Value Index represents the value companies of the MSCI US Small Cap 1750 Index. (The MSCI US Small Cap 1750 Index represents the universe of small-capitalization companies in the U.S. equity market.),Small Cap Value Equities,Vanguard,0.1500%,$0.03,2.2700%,"$1,565.87",28,"242,735",1,Equity,Small-Cap,Value,U.S.,,,,
VCIT,Vanguard Intermediate-Term Corporate Bond Index Fund,Barclays Capital U.S. 5-10 Year Corporate Index,"This Index includes U.S. dollar-denominated, investment-grade, fixed-rate, taxable securities issued by industrial, utility, and financial companies, with maturities between 5 and 10 years.",Corporate Bonds,Vanguard,0.1500%,$0.27,3.1700%,$203.06,3,"28,130",0,Bond,,,U.S.,,,,
VCLT,Vanguard Long-Term Corporate Bond Index Fund,Barclays Capital U.S. Long Corporate Index,"This index includes U.S. dollar-denominated, investment-grade, fixed-rate, taxable securities issued by industrial, utility, and financial companies, with maturities greater than 10 years.",Corporate Bonds,Vanguard,0.1500%,$0.35,5.0500%,$38.62,1,"6,021",0,Bond,,,U.S.,,,,
VCR,Vanguard Consumer Discretion ETF - DNQ,MSCI US Investable Market Consumer Discretionary Index,"The index consists of stocks of large, medium, and small U.S. companies in the consumer discretionary sector. This sector is made up of those manufacturing and service industries that tend to be the most sensitive to economic cycles. Its manufacturing segment includes the following industries: automotive, household durable goods, textiles and apparel, and leisure equipment. The services segment includes hotels, restaurants and other leisure facilities, media production and services, and consumer retailing.",Consumer Discretionary Equities,Vanguard,0.2500%,$0.44,1.6200%,$251.83,5,"85,555",1,Equity,,,U.S.,Consumer Discretionary,,,
VCSH,Vanguard Short-Term Corporate Bond Index Fund,Barclays Capital U.S. 1-5 Year Corporate Index,"This Index includes U.S. dollar-denominated, investment-grade, fixed-rate, taxable securities issued by industrial, utility, and financial companies, with maturities between 1 and 5 years.",Corporate Bonds,Vanguard,0.1500%,$0.14,1.9800%,$522.24,7,"68,866",0,Bond,,,U.S.,,,,
VDC,Vanguard Consumer Staples ETF - DNQ,MSCI US Investable Market Consumer Staples Index,"The index consists of stocks of large, medium, and small U.S. companies in the consumer staples sector. This sector is made up of companies whose businesses are less sensitive to economic cycles. It includes manufacturers and distributors of food, beverages, and tobacco, as well as producers of nondurable household goods and personal products. It also includes food and drug retailing companies as well as hypermarkets and consumer supercenters.",Consumer Staples Equities,Vanguard,0.2500%,$1.74,1.7600%,$585.33,9,"57,132",1,Equity,,,U.S.,Consumer Staples,,,
VDE,Vanguard Energy ETF,MSCI US Investable Market Energy Index,"The index consists of stocks of large, medium, and small U.S. companies in the energy sector. This sector is made up of companies whose businesses are dominated by either of the following activities: the construction or provision of oil rigs, drilling equipment, and other energy-related service and equipment (such as seismic data collection); or companies engaged in the exploration, production, marketing, refining, and/or transportation of oil and gas products.",Energy Equities,Vanguard,0.2500%,$1.19,1.5400%,"$1,065",14,"191,175",1,Equity,,,U.S.,Energy,,,
VEA,Vanguard Europe Pacific,MSCI EAFE Index,"The index measures the performance of equity markets in European, Australasian, and Far Eastern markets.",Foreign Large Cap Equities,Vanguard,0.1600%,$0.01,2.9100%,"$4,076.71",130,"1,658,150",1,Equity,Large-Cap,Blend,Euro-Pacific,,,,
VEU,Vanguard FTSE All World Ex US ETF,FTSE All-World ex US Index,"The index includes approximately 2,200 stocks of companies in 46 countries, from both developed and emerging markets around the world.",Global Equities,Vanguard,0.2500%,$0.86,1.9100%,"$5,375.8",131,"1,121,830",1,Equity,Large-Cap,Blend,Ex-U.S.,,,,
VFH,Vanguard Financials ETF - DNQ,MSCI US Investable Market Financials Index,"The index consists of stocks of large, medium, and small U.S. companies in the financials sector, as classified under the Global Industry Classification Standard (GICS). This GICS sector is made up of companies involved in activities such as banking, mortgage finance, consumer finance, specialized finance, investment banking and brokerage, asset management and custody, corporate lending, insurance, financial investment, and real estate (including REITs).",Financials Equities,Vanguard,0.2500%,$0.1,0.8200%,$499.36,17,"240,522",2,Equity,,,U.S.,Financial,,,
VGIT,Vanguard Intermediate-Term Government Bond Index Fund,Barclays Capital U.S. 3-10 Year Government Index,"This Index includes fixed income securities issued by the U.S. Treasury (not including inflation-protected bonds) and U.S. government agencies and instrumentalities, as well as corporate or dollar-denominated foreign debt guaranteed by the U.S. government, with maturities between 3 and 10 years",Government Bonds,Vanguard,0.1500%,$0.11,1.4900%,$27.86,0,"6,599",0,Bond,,,U.S.,,,,
VGK,Vanguard European ETF,MSCI Europe Index,"The index is made up of common stocks of companies located in 16 European countries. The countries with the largest capitalization weightings in the index are the United Kingdom, France, Switzerland, and Germany; others represented are Austria, Belgium, Denmark, Finland, Greece, Ireland, Italy, the Netherlands, Norway, Portugal, Spain, and Sweden.",Europe Equities,Vanguard,0.1800%,$1.91,6.6300%,"$2,570.27",59,"1,674,720",1,Equity,,,Europe,,,,
VGLT,Vanguard Long-Term Government Bond Index Fund,Barclays Capital U.S. Long Government Index,"This Index includes fixed income securities issued by the U.S. Treasury (not including inflation-protected bonds) and U.S. government agencies and instrumentalities, as well as corporate or dollar-denominated foreign debt guaranteed by the U.S. government, with maturities greater than 10 years.",Government Bonds,Vanguard,0.1500%,$0.19,3.7500%,$12.54,0,"6,568",0,Bond,,,U.S.,,,,
VGSH,Vanguard Short-Term Government Bond Index Fund,Barclays Capital U.S. 1-3 Year Government Bond Index,"This Index includes fixed income securities issued by the U.S. Treasury (not including inflation-protected securities) and U.S. government agencies and instrumentalities, as well as corporate or dollar-denominated foreign debt guaranteed by the U.S. government, all with maturities between 1 and 3 years.",Government Bonds,Vanguard,0.1500%,$0.04,0.5300%,$63.61,1,"16,468",0,Bond,,,U.S.,,,,
VGT,Vanguard Information Tech ETF - DNQ,MSCI US Investable Market Information Technology Index,"The index consists of large, medium, and small U.S. companies in the information technology sector. This sector is made up of companies in the following three general areas: technology software and services including companies that primarily develop software in various fields (such as the Internet, applications, systems, databases, management, and/or home entertainment), and companies that provide information technology consulting and services, data processing, and outsourced services; technology hardware and equipment, including manufacturers and distributors of communications equipment, computers and peripherals, electronic equipment, and related instruments; and semiconductors and semiconductor equipment manufacturers.",Technology Equities,Vanguard,0.2500%,$0.25,0.6300%,"$1,105.04",21,"185,251",1,Equity,,,U.S.,Technology,,,
VHT,Vanguard Health Care ETF - DNQ,MSCI US Investable Market Health Care Index,"The index consists of stocks of large, medium, and small U.S. companies in the health care sector. This sector is made up of two main industry groups. The first group includes companies that manufacture health care equipment and supplies or provide health care related services (such as distributors of health care products, providers of basic healthcare services, and owners and operators of health care facilities and organizations). The second group includes companies primarily involved in the research, development, production, and marketing of pharmaceuticals and biotechnology products.",Health & Biotech Equities,Vanguard,0.2500%,$1.49,1.4600%,$582.08,11,"58,669",1,Equity,,,U.S.,Health & Biotech,,,
VIG,Vanguard Div Appreciation ETF - DNQ,Dividend Achievers Select Index,This index is a subset of the Broad Dividend Achievers Index and is designed to measure the performance of U.S. common stocks that have a history of increasing dividends for at least ten consecutive years.,Large Cap Value Equities,Vanguard,0.2400%,$0.25,2.4100%,"$2,953.57",64,"450,711",1,Equity,Large-Cap,Value,U.S.,,,,
VIS,Vanguard Industrials ETF - DNQ,MSCI US Investable Market Industrials Index,"The index consists of stocks of large, medium, and small U.S. companies in the industrials sector. This sector is made up of companies whose businesses are dominated by one of the following activities: the manufacture and distribution of capital goods (including aerospace and defense, construction, engineering and building products, electrical equipment, and industrial machinery); the provision of commercial services and supplies (including printing, employment, environmental, and office services); or the provision of transportation services (including airlines, couriers, marine, road and rail, and transportation infrastructure).",Industrials Equities,Vanguard,0.2500%,$0.71,2.100%,$312.5,6,"74,304",1,Equity,,,U.S.,Industrial,,,
VMBS,Vanguard Mortgage-Backed Securities Index Fund,Barclays Capital U.S. MBS Index,"The index measures the performance of investment grade fixed-rate mortgage-backed pass-through securities of GNMA, FNMA, and FHLMC.",Mortgage Backed Securities,Vanguard,0.1500%,$0.09,2.500%,$25.7,1,"11,167",0,Bond,,,U.S.,,,,
VNM,Market Vectors Vietnam ETF,Market Vectors Vietnam Index,"The Index provides exposure to publicly traded companies that, predominantly*, are domiciled and primarily listed in Vietnam and which generate at least 50% of their revenues from Vietnam.",Emerging Markets Equities,Van Eck,0.7600%,$0,0%,$141.34,6,"92,379",0,Equity,,,Vietnam,,,,
VNQ,Vanguard REIT ETF - DNQ,MSCI US REIT Index,The index is a benchmark of U.S. property trusts that covers about two-thirds of the value of the entire U.S. REIT market.,Real Estate,Vanguard,0.1500%,$0.46,4.00%,"$5,154.62",108,"3,363,020",1,Real Estate,,,,,,,
VO,Vanguard Mid-Cap ETF - DNQ,MSCI US Mid Cap 450 Index,The MSCI US Mid Cap 450 Index represents the universe of mid-capitalization companies in the U.S. equity market.,Mid Cap Blend Equities,Vanguard,0.1500%,$0.01,1.4900%,"$2,424.84",40,"226,461",1,Equity,Mid-Cap,Blend,U.S.,,,,
VOE,Vanguard Mid-Cap Value ETF - DNQ,MSCI US Mid Cap Value Index,The MSCI US Mid Cap Value Index represents the value companies of the MSCI US Mid Cap 450 Index. (The MSCI US Mid Cap 450 Index represents the universe of mid-capitalization companies in the U.S. equity market.),Mid Cap Value Equities,Vanguard,0.1500%,$0.01,1.8700%,$649.47,14,"141,220",1,Equity,Mid-Cap,Value,U.S.,,,,
VOT,Vanguard Mid-Cap Growth ETF - DNQ,MSCI US Mid Cap Growth Index,The MSCI US Mid Cap Growth Index represents the growth companies of the MSCI US Mid Cap 450 Index. (The MSCI US Mid Cap 450 Index represents the universe of mid-capitalization companies in the U.S. equity market.),Mid Cap Growth Equities,Vanguard,0.1500%,$0.28,0.4500%,$681.35,14,"97,623",1,Equity,Mid-Cap,Growth,U.S.,,,,
VOX,Vanguard Telecom ETF - DNQ,MSCI US Investable Market Telecommunication Services Index,"The index consists of stocks of large, medium, and small U.S. companies in the telecommunication services sector, as classified under the Global Industry Classification Standard (GICS). This GICS sector is made up of companies that provide communications services primarily through a fixed-line, cellular, wireless, high bandwidth, and/or fiber-optic cable network.",Communications Equities,Vanguard,0.2500%,$1.51,2.4900%,$204.35,4,"31,279",1,Equity,,,U.S.,Communications,,,
VPL,Vanguard Pacific ETF,MSCI Pacific Index,"The index consists of common stocks of companies located in Japan, Australia, Hong Kong, Singapore, and New Zealand. The countries with the largest capitalization weightings in the index are Japan and Australia.",Asia Pacific Equities,Vanguard,0.1800%,$1.42,1.6400%,"$1,372.49",27,"202,812",1,Equity,,,Pacific,,,,
VPU,Vanguard Utilities ETF - DNQ,MSCI US Investable Market Utilities Index,"The index consists of large, medium-size, and small U.S. companies in the utilities sector. This sector is made up of those companies considered electric, gas, or water utilities, or companies that operate as independent producers and/or distributors of power. The sector includes both nuclear and nonnuclear facilities.",Utilities Equities,Vanguard,0.2500%,$0.62,3.9600%,$520.76,8,"76,256",1,Equity,,,U.S.,Utilities,,,
VRD,SPDR S&P VRDO Municipal Bond ETF,Municipal VRDO Index,"The Municipal VRDO Index is a rules-based, market-value weighted index engineered for the municipal variable rate demand obligation bond market. To be included in the Municipal VRDO Index a security must: (i) be issued by a state (including Puerto Rico and U.S. territories) or local government or agency such that interest on the security is exempt from U.S. federal income taxes; (ii) be priced at par; (iii) have a minimum par amount of $10 million",Money Market,State Street,0.200%,$0.02,0%,$14.97,1,"4,694",0,Bond,,,,,,,
VSS,Vanguard FTSE All-Wld ex-US SmCp Idx ETF,FTSE Global Small Cap ex US Index,"The index includes approximately 3,300 stocks of companies in more than 46 countries, from both developed and emerging markets around the world.",Global Equities,Vanguard,0.3800%,$0,0%,$468.43,6,"64,355",0,Equity,Small-Cap,Blend,Ex-U.S.,,,,
VT,Vanguard Total World Stock Index ETF,FTSE All-World Index,"The Index includes approximately 2,900 stocks of companies located in 47 countries, including both developed and emerging markets.",Global Equities,Vanguard,0.300%,$0.2,0.4900%,$634.58,15,"140,654",1,Equity,Large-Cap,Blend,Global/Multi-Region,,,,
VTI,Vanguard Total Stock Market ETF,MSCI US Broad Market Index,The index which represents 99.5% or more of the total market capitalization of all of the U.S. common stocks regularly traded on the New York and American Stock Exchanges and the Nasdaq over-the-counter market.,All Cap Equities,Vanguard,0.0700%,$0.27,2.0300%,"$13,536.63",247,"2,217,500",1,Equity,Multi-Cap,Blend,U.S.,,,,
VTV,Vanguard Value ETF - DNQ,MSCI US Prime Market Value Index,The MSCI US Prime Market Value Index represents the value companies of the MSCI US Prime Market 750 Index (The MSCI US Prime Market 750 Index represents the universe of predominantly large-capitalization companies in the U.S. equity market).,Large Cap Value Equities,Vanguard,0.1500%,$0.31,3.2300%,"$3,343.69",72,"367,111",1,Equity,Large-Cap,Value,U.S.,,,,
VUG,Vanguard Growth ETF - DNQ,MSCI US Prime Market Growth Index,The index is a broadly diversified index of growth stocks of predominantly large U.S. companies.,Large Cap Growth Equities,Vanguard,0.1500%,$0.15,1.1600%,"$3,914.7",77,"520,914",1,Equity,Large-Cap,Growth,U.S.,,,,
VV,Vanguard Large-Cap ETF - DNQ,MSCI US Prime Market 750 Index,The index is a broadly diversified index of stocks of predominantly large U.S. companies.,Large Cap Blend Equities,Vanguard,0.1300%,$0.23,2.1200%,"$2,396.63",49,"267,385",1,Equity,Large-Cap,Blend,U.S.,,,,
VWO,Vanguard Emerging Markets ETF,MSCI Emerging Markets Index,The index measures the performance of the emerging market stocks.,Emerging Markets Equities,Vanguard,0.2700%,$0.55,2.9100%,"$25,565.43",632,"15,905,500",1,Equity,,,Emerging Markets,,,,
VXF,Vanguard Extended Market ETF - DNQ,S&P Completion Index,The S&P Completion Index represents mid- and small-capitalization stocks in the U.S. equity market.,Mid Cap Blend Equities,Vanguard,0.1500%,$0.01,1.3500%,$841.11,19,"124,901",1,Equity,Mid-Cap,Blend,U.S.,,,,
VXX,iPath S&P 500 VIX Short-Term Futures ETN,S&P 500 VIX Short-Term Futures Index Total Return,The index offers exposure to a daily rolling long position in the first and second month VIX futures contracts and reflects the implied volatility of the S&P 500 Index at various points along the volatility forward curve. The index futures roll continuously throughout each month from the first month VIX futures contract into the second month VIX futures contract.,Volatility,Barclays iPath,0.8900%,$0,0%,$929.72,36,"18,936,100",-1,Equity,,,U.S.,,,,
VXZ,iPath S&P 500 VIX Mid-Term Futures ETN,S&P 500 VIX Mid-Term Futures Index Total Return,"The index offers exposure to a daily rolling long position in the fourth, fifth, sixth and seventh month VIX futures contracts and reflects the implied volatility of the S&P 500 Index at various points along the volatility forward curve. The Index futures roll continuously throughout each month from the fourth month VIX futures contract into the seventh month VIX futures contract.",Volatility,Barclays iPath,0.8900%,$0,0%,$648.87,7,"383,690",0,Equity,,,U.S.,,,,
VYM,Vanguard High Dividend Yield ETF - DNQ,FTSE High Dividend Yield Index,The FTSE High Dividend Yield Index is derived from the U.S. component of the FTSE Global Equity Index Series (GEIS) and includes stocks with the highest dividend yields (excluding REITs).,Large Cap Value Equities,Vanguard,0.200%,$0.27,3.3700%,$627.12,17,"103,093",1,Equity,Large-Cap,Value,U.S.,,,,
WCAT,Jefferies | TR/J CRB Wildcatters Exploration & Production Equity ETF,Thomson Reuters/Jefferies CRB Wildcatters Energy E&P Equity Index,The index measures the performance of equity securities of a universe of U.S. and Canadian listed companies engaged in the production and distribution of oil and natural gas sectors.,Energy Equities,Jefferies,0.6500%,$0,0%,$3.84,0,"3,325",0,Equity,Small-Cap,,North America,Energy,,,
WFVK, Wilshire 5000 Total Market ETF,Wilshire 5000 Total Market Index,"The index measures the performance of all U.S. equity securities with readily available price data. The index was named after the nearly 5,000 stocks it contained when it was originally created, but it has grown to include over 5,000 issues.",All Cap Equities,Claymore,0.1200%,$0,0%,$2.27,0,"6,818",0,Equity,Multi-Cap,Blend,U.S.,,,,
WIP,SPDR DB International Government Inflation-Protected Bond ETF,DB Global Government ex-US Inflation-Linked Bond Capped Index,The DB Global Government ex-US Inflation-Linked Bond Capped Index measures the total return performance of inflation-linked government bonds from developed and emerging market countries outside of the United States.,Inflation-Protected Bonds,State Street,0.500%,$0.22,2.8100%,$936.32,18,"127,250",0,Bond,,,,,,,
WMH,HOLDRS Merrill Lynch Wireless,n/a,This ETF is not linked to a specific benchmark.,Communications Equities,Merrill Lynch HOLDRs,n/a,$0.02,2.4300%,$35.98,1,"1,586",1,Equity,,,Global/Multi-Region,Communications,,,
XLB,Materials Select Sector SPDR,Materials Select Sector Index,The Materials Select Sector Index includes companies from the following industries: chemicals; metals & mining; paper & forest products; containers & packaging; and construction materials.,Materials,State Street,0.2100%,$0.14,1.7600%,"$2,038.31",65,"12,972,800",,Equity,,,U.S.,,,,
XLBS,S&P SmallCap Materials Portfolio,S&P SmallCap 600 Materials Index,"The Index is comprised of common stocks of U.S. basic materials companies. These are companies that are principally engaged in the business of producing raw materials, including paper or wood products, chemicals, construction materials, and mining and metals.",Materials,Invesco PowerShares,0.2900%,$0,0%,$3.84,0,"3,865",,Equity,Small-Cap,Blend,U.S.,,,,
XLE,SPDR Select Sector Fund - Energy Select Sector,Energy Select Sector Index,"The Energy Select Sector Index includes companies from the following industries: oil, gas & consumable fuels and energy equipment & services.",Energy Equities,State Street,0.2100%,$0.25,1.800%,"$5,813.75",103,"21,617,600",,Equity,,,U.S.,,,,
XLES,S&P SmallCap Energy Portfolio,S&P SmallCap 600 Energy Index,"The Index is comprised of common stocks of U.S. energy companies that are principally engaged in the business of producing, distributing or servicing energy related products, including oil and gas exploration and production, refining, oil services, pipeline, and solar, wind and other non-oil based energy.",Energy Equities,Invesco PowerShares,0.2900%,$0,0%,$3.72,0,"4,993",,Equity,Small-Cap,Blend,U.S.,,,,
